center,cluster,cluster_member,cumulative_cluster_score,entity_type,number_of_clusters,number_of_members,raw_sentence,sentence_position,text_value
[505.   5. 806.  15.  51.  58.  44. 205.],13,464,5,['SUSPICIOUS_NUMBER'],16,72,"[""That the youngest age group (16-25) contains the largest proportion of smokers, and\\'\\n\\nb.  ""]",[737],['rs']
[505.   5. 806.  15.  51.  58.  44. 205.],13,465,6,['SUSPICIOUS_NUMBER'],16,72,"[""That the youngest age group (16-25) contains the largest proportion of smokers, and\\'\\n\\nb.  ""]",[737],['ro']
[505.   5. 806.  15.  51.  58.  44. 205.],13,466,7,['SUSPICIOUS_NUMBER'],16,72,"[""That the youngest age group (16-25) contains the largest proportion of smokers, and\\'\\n\\nb.  ""]",[737],['rg']
[505.   5. 806.  15.  51.  58.  44. 205.],13,467,8,['SUSPICIOUS_NUMBER'],16,72,"[""That the youngest age group (16-25) contains the largest proportion of smokers, and\\'\\n\\nb.  ""]",[737],['ro']
[505.   5. 806.  15.  51.  58.  44. 205.],13,468,9,['SUSPICIOUS_NUMBER'],16,72,"[""That the youngest age group (16-25) contains the largest proportion of smokers, and\\'\\n\\nb.  ""]",[737],['rt']
[505.   5. 806.  15.  51.  58.  44. 205.],13,469,10,['SUSPICIOUS_NUMBER'],16,72,"[""That the youngest age group (16-25) contains the largest proportion of smokers, and\\'\\n\\nb.  ""]",[737],['rs']
[505.   5. 806.  15.  51.  58.  44. 205.],13,470,10,['ORG'],16,72,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],"[""Th\\'it""]"
[505.   5. 806.  15.  51.  58.  44. 205.],13,473,11,['SUSPICIOUS_NUMBER'],16,72,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],['ro']
[505.   5. 806.  15.  51.  58.  44. 205.],13,474,12,['SUSPICIOUS_NUMBER'],16,72,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],['r ']
[505.   5. 806.  15.  51.  58.  44. 205.],13,475,13,['SUSPICIOUS_NUMBER'],16,72,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],['ro']
[505.   5. 806.  15.  51.  58.  44. 205.],13,476,14,['SUSPICIOUS_NUMBER'],16,72,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],['r ']
[505.   5. 806.  15.  51.  58.  44. 205.],13,477,15,['SUSPICIOUS_NUMBER'],16,72,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],['rc']
[505.   5. 806.  15.  51.  58.  44. 205.],13,478,16,['SUSPICIOUS_NUMBER'],16,72,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],['rs']
[505.   5. 806.  15.  51.  58.  44. 205.],13,479,17,['SUSPICIOUS_NUMBER'],16,72,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],['ro']
[505.   5. 806.  15.  51.  58.  44. 205.],13,480,18,['SUSPICIOUS_NUMBER'],16,72,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],['r ']
[505.   5. 806.  15.  51.  58.  44. 205.],13,481,19,['SUSPICIOUS_NUMBER'],16,72,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],['ro']
[505.   5. 806.  15.  51.  58.  44. 205.],13,482,20,['SUSPICIOUS_NUMBER'],16,72,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],['r ']
[505.   5. 806.  15.  51.  58.  44. 205.],13,483,21,['SUSPICIOUS_NUMBER'],16,72,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],['rc']
[505.   5. 806.  15.  51.  58.  44. 205.],13,484,22,['SUSPICIOUS_NUMBER'],16,72,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],['rs']
[505.   5. 806.  15.  51.  58.  44. 205.],13,485,22,['ORG'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],"[""foilo\\'e""]"
[505.   5. 806.  15.  51.  58.  44. 205.],13,488,23,['SUSPICIOUS_NUMBER'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],['re']
[505.   5. 806.  15.  51.  58.  44. 205.],13,489,24,['SUSPICIOUS_NUMBER'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],['ra']
[505.   5. 806.  15.  51.  58.  44. 205.],13,490,25,['SUSPICIOUS_NUMBER'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],['re']
[505.   5. 806.  15.  51.  58.  44. 205.],13,491,26,['SUSPICIOUS_NUMBER'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],['ro']
[505.   5. 806.  15.  51.  58.  44. 205.],13,492,27,['SUSPICIOUS_NUMBER'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],['rt']
[505.   5. 806.  15.  51.  58.  44. 205.],13,493,28,['SUSPICIOUS_NUMBER'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],['r ']
[505.   5. 806.  15.  51.  58.  44. 205.],13,494,29,['SUSPICIOUS_NUMBER'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],['rt']
[505.   5. 806.  15.  51.  58.  44. 205.],13,495,30,['SUSPICIOUS_NUMBER'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],['re']
[505.   5. 806.  15.  51.  58.  44. 205.],13,496,31,['SUSPICIOUS_NUMBER'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],['ra']
[505.   5. 806.  15.  51.  58.  44. 205.],13,497,32,['SUSPICIOUS_NUMBER'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],['re']
[505.   5. 806.  15.  51.  58.  44. 205.],13,498,33,['SUSPICIOUS_NUMBER'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],['ro']
[505.   5. 806.  15.  51.  58.  44. 205.],13,499,34,['SUSPICIOUS_NUMBER'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],['rt']
[505.   5. 806.  15.  51.  58.  44. 205.],13,500,35,['SUSPICIOUS_NUMBER'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],['r ']
[505.   5. 806.  15.  51.  58.  44. 205.],13,501,36,['SUSPICIOUS_NUMBER'],16,72,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],['rt']
[505.   5. 806.  15.  51.  58.  44. 205.],13,502,36,['PRODUCT'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['claims.\\n\\nThese h/vre']
[505.   5. 806.  15.  51.  58.  44. 205.],13,503,37,['PRODUCT'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['T.I.B.C.    ']
[505.   5. 806.  15.  51.  58.  44. 205.],13,504,38,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['ro']
[505.   5. 806.  15.  51.  58.  44. 205.],13,505,39,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['re']
[505.   5. 806.  15.  51.  58.  44. 205.],13,506,40,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['re']
[505.   5. 806.  15.  51.  58.  44. 205.],13,507,41,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['re']
[505.   5. 806.  15.  51.  58.  44. 205.],13,508,42,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['re']
[505.   5. 806.  15.  51.  58.  44. 205.],13,509,43,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['ry']
[505.   5. 806.  15.  51.  58.  44. 205.],13,510,44,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['re']
[505.   5. 806.  15.  51.  58.  44. 205.],13,511,45,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['ra']
[505.   5. 806.  15.  51.  58.  44. 205.],13,512,46,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['ro']
[505.   5. 806.  15.  51.  58.  44. 205.],13,513,47,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['re']
[505.   5. 806.  15.  51.  58.  44. 205.],13,514,48,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['re']
[505.   5. 806.  15.  51.  58.  44. 205.],13,515,49,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['re']
[505.   5. 806.  15.  51.  58.  44. 205.],13,516,50,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['re']
[505.   5. 806.  15.  51.  58.  44. 205.],13,517,51,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['ry']
[505.   5. 806.  15.  51.  58.  44. 205.],13,518,52,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['re']
[505.   5. 806.  15.  51.  58.  44. 205.],13,519,53,['SUSPICIOUS_NUMBER'],16,72,"['group:\\n\\na, Direct refutations of anti-cigarette claims.\\n\\nThese h/vre been handled in a very restrained way by T.I.B.C.    ']",[806],['ra']
[505.   5. 806.  15.  51.  58.  44. 205.],13,520,54,['ORG'],16,72,"['However, it may not be desirable to associate the Company or its brand names with the medical issues in the minda of young persons.\\n\\nb.']",[828],['Company']
[505.   5. 806.  15.  51.  58.  44. 205.],13,521,55,['SUSPICIOUS_NUMBER'],16,72,"['However, it may not be desirable to associate the Company or its brand names with the medical issues in the minda of young persons.\\n\\nb.']",[828],"['r,']"
[505.   5. 806.  15.  51.  58.  44. 205.],13,522,56,['SUSPICIOUS_NUMBER'],16,72,"['However, it may not be desirable to associate the Company or its brand names with the medical issues in the minda of young persons.\\n\\nb.']",[828],['ra']
[505.   5. 806.  15.  51.  58.  44. 205.],13,523,57,['SUSPICIOUS_NUMBER'],16,72,"['However, it may not be desirable to associate the Company or its brand names with the medical issues in the minda of young persons.\\n\\nb.']",[828],['r ']
[505.   5. 806.  15.  51.  58.  44. 205.],13,524,58,['SUSPICIOUS_NUMBER'],16,72,"['However, it may not be desirable to associate the Company or its brand names with the medical issues in the minda of young persons.\\n\\nb.']",[828],['ra']
[505.   5. 806.  15.  51.  58.  44. 205.],13,525,59,['SUSPICIOUS_NUMBER'],16,72,"['However, it may not be desirable to associate the Company or its brand names with the medical issues in the minda of young persons.\\n\\nb.']",[828],['rs']
[505.   5. 806.  15.  51.  58.  44. 205.],13,526,60,['SUSPICIOUS_NUMBER'],16,72,"['However, it may not be desirable to associate the Company or its brand names with the medical issues in the minda of young persons.\\n\\nb.']",[828],['r ']
[505.   5. 806.  15.  51.  58.  44. 205.],13,527,61,['SUSPICIOUS_NUMBER'],16,72,"['However, it may not be desirable to associate the Company or its brand names with the medical issues in the minda of young persons.\\n\\nb.']",[828],['ra']
[505.   5. 806.  15.  51.  58.  44. 205.],13,528,62,['SUSPICIOUS_NUMBER'],16,72,"['However, it may not be desirable to associate the Company or its brand names with the medical issues in the minda of young persons.\\n\\nb.']",[828],['r ']
[505.   5. 806.  15.  51.  58.  44. 205.],13,529,63,['SUSPICIOUS_NUMBER'],16,72,"['However, it may not be desirable to associate the Company or its brand names with the medical issues in the minda of young persons.\\n\\nb.']",[828],['ra']
[505.   5. 806.  15.  51.  58.  44. 205.],13,530,64,['SUSPICIOUS_NUMBER'],16,72,"['However, it may not be desirable to associate the Company or its brand names with the medical issues in the minda of young persons.\\n\\nb.']",[828],['rs']
[505.   5. 806.  15.  51.  58.  44. 205.],13,531,65,['NORP'],16,72,['Affirmative material on the place of tobacco in American life.\\n\\nThe logical cho.:nel by\\xef\\xbf\\xbdhich to approach young persons on this subject is through their schools.    '],[854],['American']
[505.   5. 806.  15.  51.  58.  44. 205.],13,532,65,['PERSON'],16,72,['Affirmative material on the place of tobacco in American life.\\n\\nThe logical cho.:nel by\\xef\\xbf\\xbdhich to approach young persons on this subject is through their schools.    '],[854],['by\\xef\\xbf\\xbdhich']
[505.   5. 806.  15.  51.  58.  44. 205.],13,533,66,['SUSPICIOUS_NUMBER'],16,72,['Affirmative material on the place of tobacco in American life.\\n\\nThe logical cho.:nel by\\xef\\xbf\\xbdhich to approach young persons on this subject is through their schools.    '],[854],['rm']
[505.   5. 806.  15.  51.  58.  44. 205.],13,534,67,['SUSPICIOUS_NUMBER'],16,72,['Affirmative material on the place of tobacco in American life.\\n\\nThe logical cho.:nel by\\xef\\xbf\\xbdhich to approach young persons on this subject is through their schools.    '],[854],['ri']
